First name,Surname,Sex,Country,Swim time,Time T1,Cycle time,Time T2,Run time,Total time,T-shirt,Finish at,Year,Rank swim,Time after cycle,Rank after cycle,Rank final,Rank cycle,Rank run,Gain cycle,Gain run,b_pred,Tranche
Thomas Svane,Jacobsen,Male,Norway,1.5791666666666666,0.11305555555555556,6.518888888888889,0.10444444444444445,5.4175,13.733055555555556,Black,Gaustatoppen,2010,85.25345622119815,8.098055555555556,25.34562211981567,26.26728110599078,12.903225806451612,33.6405529953917,-59.90783410138248,0.9216589861751103,36.472923878259294,25.0
Flemming ,Kristiansen,Male,Norway,1.253611111111111,0.07888888888888888,6.518611111111111,0.06888888888888889,4.682222222222222,12.602222222222222,Black,Gaustatoppen,2006,47.286821705426355,7.772222222222222,20.155038759689923,10.077519379844961,16.27906976744186,6.2015503875969,-27.131782945736433,-10.077519379844961,13.730237065534233,20.0
Håvard,Nordgård,Male,NOR,1.3519438888888888,4.683333333333334,6.517223888888889,2.216666666666667,4.667496111111111,12.652223888888889,Black,Gaustatoppen,2018,68.69158878504673,7.869167777777778,36.915887850467286,19.626168224299064,34.112149532710276,10.2803738317757,-31.775700934579447,-17.28971962616822,17.11095047852859,35.0
Cyril,Thibault,Male,Denmark,1.351388888888889,0.08638888888888889,6.516944444444444,0.07083333333333333,5.805833333333333,13.830833333333333,Black,Gaustatoppen,2016,42.42424242424242,7.868333333333333,20.346320346320347,29.004329004329005,20.346320346320347,50.649350649350644,-22.077922077922075,8.658008658008658,50.57058492061484,20.0
Micael,Christensen,Male,Denmark,1.5158333333333334,0.1388888888888889,6.516944444444444,0.1272222222222222,6.552777777777778,14.851111111111111,Black,Gaustatoppen,2016,61.904761904761905,8.032777777777778,28.13852813852814,51.94805194805194,20.346320346320347,80.95238095238095,-33.76623376623377,23.8095238095238,75.68710746734024,25.0
Peter,Simun,Male,SVK,1.2333361111111112,7.85,6.51612,4.766666666666667,5.133048055555556,13.104456111111112,Black,Gaustatoppen,2022,32.71889400921659,7.749456111111111,25.806451612903224,22.58064516129032,26.26728110599078,23.04147465437788,-6.9124423963133665,-3.225806451612904,27.68792820408207,25.0
Christian Wiig,Bøen,Male,Norway,1.7194444444444446,0.10027777777777777,6.515833333333333,0.02361111111111111,5.25,13.609166666666667,Black,Gaustatoppen,2011,69.76744186046511,8.235277777777778,16.74418604651163,16.74418604651163,9.30232558139535,23.72093023255814,-53.02325581395348,0.0,28.251091728594545,15.0
Pål,Tangen,Male,Norway,1.4772222222222222,0.03638888888888889,6.514722222222222,0.017222222222222222,4.865277777777778,12.910833333333333,Black,Gaustatoppen,2011,40.46511627906977,7.991944444444444,10.232558139534884,7.441860465116279,8.372093023255815,9.767441860465116,-30.232558139534884,-2.790697674418605,16.685809253590755,10.0
Kristofer,Larsen,Male,Norway,1.1325,0.06777777777777778,6.514722222222222,0.015277777777777777,4.983611111111111,12.713888888888889,Black,Gaustatoppen,2011,6.511627906976744,7.647222222222222,5.5813953488372094,6.511627906976744,8.372093023255815,12.558139534883722,-0.9302325581395348,0.9302325581395348,18.998865748591513,5.0
Fredrik,Kind,Male,NOR,1.122216111111111,1.8,6.513599999999999,1.5333333333333334,6.8136,14.505551944444445,Black,Gaustatoppen,2018,22.897196261682243,7.635816111111111,30.8411214953271,56.074766355140184,33.64485981308411,85.04672897196261,7.943925233644858,25.233644859813083,79.08068835082302,30.0
Andreas,Aaberg,Male,NOR,1.3011119444444443,10.15,6.512496111111111,4.083333333333333,5.283048055555556,13.33389611111111,Black,Gaustatoppen,2017,64.62882096069869,7.813608055555555,22.270742358078603,21.397379912663755,19.65065502183406,21.83406113537118,-42.35807860262008,-0.8733624454148483,26.687169251261427,20.0
Aleksander ,Laahne,Male,Norway,1.028888888888889,0.0763888888888889,6.511111111111111,0.020277777777777777,6.536666666666667,14.174166666666666,Black,Gaustatoppen,2012,8.0,7.54,15.75,41.75,23.75,81.75,7.75,26.0,76.34821022151655,15.0
Per Helge ,Jondahl,Male,Norway,1.8541666666666667,0.15861111111111112,6.509722222222222,0.0675,4.8805555555555555,13.470555555555556,Black,Gaustatoppen,2008,70.5521472392638,8.363888888888889,25.766871165644172,15.337423312883436,19.018404907975462,7.975460122699387,-44.78527607361963,-10.429447852760736,15.200533712833623,25.0
Erik,Hals,Male,Norway ,0.6644444444444444,0.06861111111111111,6.509722222222222,0.02666666666666667,4.985,12.25388888888889,Black,Gaustatoppen,2015,56.37860082304527,7.174166666666666,20.5761316872428,16.049382716049383,18.930041152263374,20.5761316872428,-35.80246913580247,-4.526748971193417,25.64454041083992,20.0
Andre,Myrvold,Male,NOR,1.1480638888888888,2.7,6.506951944444444,1.9666666666666666,5.011656111111111,12.74472,Black ,Gaustatoppen,2019,56.52173913043478,7.655015833333334,25.36231884057971,15.579710144927535,23.18840579710145,14.130434782608695,-31.15942028985507,-9.782608695652176,20.3020551868981,25.0
Øivind,Nyhammer,Male,Norway,0.6191666666666666,0.1025,6.506666666666667,0.042777777777777776,5.682777777777778,12.953333333333333,Black,Gaustatoppen,2015,36.62551440329218,7.1258333333333335,16.872427983539097,28.80658436213992,18.51851851851852,56.37860082304527,-19.75308641975308,11.934156378600822,55.319246679008074,15.0
Tim,Hola,Male,USA,0.981936111111111,9.55,6.50556,3.65,5.312783888888889,13.029168055555555,Black,Gaustatoppen,2022,4.6082949308755765,7.487496111111111,17.050691244239633,21.658986175115206,25.806451612903224,30.414746543778804,12.442396313364057,4.608294930875573,33.79922954264014,15.0
Terje,Opheim,Male,Norway ,0.8180555555555555,0.11305555555555556,6.504444444444444,0.07333333333333333,5.301111111111111,12.809444444444445,Black,Gaustatoppen,2015,93.82716049382715,7.3225,28.80658436213992,23.868312757201647,18.106995884773664,33.33333333333333,-65.02057613168724,-4.938271604938272,36.21828632248604,25.0
Øystein,Omland,Male,NOR,1.1980561111111112,3.183333333333333,6.50112,1.6666666666666667,5.176656111111111,12.95750388888889,Black ,Gaustatoppen,2019,67.3913043478261,7.699176111111111,26.44927536231884,18.84057971014493,22.82608695652174,18.115942028985508,-40.94202898550725,-7.60869565217391,23.6054239131522,25.0
Lasse,Rypdal,Male,Norway,1.2077777777777778,0.024444444444444446,6.501111111111111,0.006666666666666667,4.179722222222222,11.919166666666667,Black,Gaustatoppen,2013,26.046511627906977,7.70888888888889,4.651162790697675,2.3255813953488373,4.186046511627907,0.46511627906976744,-21.3953488372093,-2.3255813953488373,8.975620936921564,0.0
Barcet,Stéphane,Male,France ,0.6730555555555555,0.1525,6.500277777777778,0.18,5.684444444444445,13.19,Black,Gaustatoppen,2015,62.139917695473244,7.173333333333334,20.16460905349794,32.510288065843625,17.695473251028808,56.79012345679012,-41.9753086419753,12.345679012345684,55.66033525680311,20.0
Bård Christian,Jensen,Male,Norway ,0.5761111111111111,0.0913888888888889,6.4991666666666665,0.036944444444444446,5.007777777777778,12.21111111111111,Black,Gaustatoppen,2015,18.930041152263374,7.075277777777778,15.22633744855967,15.22633744855967,17.28395061728395,23.456790123456788,-3.703703703703704,0.0,28.03216045540517,15.0
Sunniva,Dring,Female,Norway,1.4008333333333334,0.10305555555555555,6.498611111111111,0.06861111111111111,4.897222222222222,12.9675,Black,Gaustatoppen,2016,53.246753246753244,7.899444444444445,22.51082251082251,18.614718614718615,19.913419913419915,15.584415584415584,-30.735930735930733,-3.896103896103895,21.507180259404024,20.0
Amine,Bouheddi,Male,MAR,1.2030480555555556,4.833333333333333,6.497231944444445,1.4166666666666667,4.636943888888889,12.441936111111112,Black ,Gaustatoppen,2019,70.65217391304348,7.70028,26.811594202898554,11.956521739130435,22.463768115942027,7.608695652173914,-43.84057971014493,-14.855072463768119,14.896542725755026,25.0
Håkon,Imbsen,Male,Norway,1.3025,0.10027777777777777,6.495555555555556,0.06638888888888889,5.213055555555556,13.177777777777777,Black,Gaustatoppen,2006,64.34108527131784,7.798055555555556,20.930232558139537,16.27906976744186,15.503875968992247,12.4031007751938,-43.4108527131783,-4.651162790697676,18.87036260998036,20.0
Rune ,Hardersen,Male,Norway,1.0855555555555556,0.11166666666666666,6.495555555555556,0.058055555555555555,4.908611111111111,12.660277777777777,Black,Gaustatoppen,2012,14.499999999999998,7.581111111111111,17.5,14.249999999999998,23.5,11.75,3.0000000000000018,-3.2500000000000018,18.32904313858088,15.0
Ole Petter,Matthiessen,Male,NOR,1.2111119444444443,2.85,6.495288055555555,1.5166666666666666,6.357216111111111,14.137223888888888,Black ,Gaustatoppen,2019,72.10144927536231,7.7063999999999995,27.173913043478258,38.405797101449274,22.10144927536232,59.78260869565217,-44.927536231884055,11.231884057971016,58.140642414899624,25.0
Sjur,Breistein,Male,Norway,1.5194444444444444,0.08666666666666667,6.494722222222222,0.04777777777777778,5.301944444444445,13.449722222222222,Black,Gaustatoppen,2016,62.33766233766234,8.014166666666666,27.705627705627705,24.242424242424242,19.480519480519483,29.004329004329005,-34.63203463203463,-3.463203463203463,32.63021167295385,25.0
Jarle ,Richter Flaata,Male,Norway,1.1708333333333334,0.10527777777777778,6.4927777777777775,0.15777777777777777,4.754722222222222,12.682222222222222,Black,Gaustatoppen,2012,29.75,7.663611111111111,19.5,14.75,23.25,8.25,-10.25,-4.75,15.428084784434095,15.0
Jonas,David-Quignon,Male,LUX,1.1272319444444443,7.766666666666667,6.492768055555556,4.066666666666666,5.067768055555556,12.885551944444444,Black,Gaustatoppen,2017,31.877729257641924,7.62,18.340611353711793,16.157205240174672,19.213973799126638,16.593886462882097,-13.537117903930131,-2.1834061135371208,22.34387539601983,15.0
Annett ,Finger,Female,Germany,0.9911111111111112,0.07416666666666667,6.4880555555555555,0.0125,4.717777777777778,12.284444444444444,Black,Gaustatoppen,2012,5.25,7.479166666666667,14.499999999999998,11.0,23.0,7.75,9.249999999999998,-3.4999999999999982,15.013662162413125,10.0
Bjørn Aspaas,Sollid,Male,Norway ,0.7238888888888889,0.09888888888888889,6.486666666666666,0.036944444444444446,5.728055555555556,13.073888888888888,Black,Gaustatoppen,2015,81.06995884773663,7.210555555555556,23.045267489711936,31.68724279835391,16.872427983539097,59.67078189300411,-58.0246913580247,8.641975308641975,58.04795530136836,20.0
Truls ,Wagener,Male,Norway,1.0788888888888888,0.041944444444444444,6.486111111111111,0.04138888888888889,5.3261111111111115,12.975277777777778,Black,Gaustatoppen,2012,12.5,7.5649999999999995,17.0,17.25,22.75,26.0,4.5,0.25,30.140087866178497,15.0
Tom ,Bergene,Male,Norway,1.1322222222222222,0.095,6.485,0.04027777777777778,5.083888888888889,12.836944444444445,Black,Gaustatoppen,2012,21.0,7.617222222222223,18.25,16.5,22.5,17.0,-2.75,-1.75,22.680480669801053,15.0
Edward,Mole,Male,GBR,1.065,4.516666666666667,6.484176111111111,2.85,5.180831944444444,12.853343888888888,Black ,Gaustatoppen,2019,31.88405797101449,7.549176111111111,19.92753623188406,16.304347826086957,21.73913043478261,18.84057971014493,-11.95652173913043,-3.6231884057971016,24.206036408834766,15.0
Niklas,Ødegaard,Male,NOR,1.0747200000000001,3.45,6.482496111111112,1.6,6.795,14.437223888888889,Black ,Gaustatoppen,2019,35.14492753623188,7.557216111111112,20.28985507246377,47.10144927536232,21.014492753623188,77.89855072463769,-14.855072463768114,26.81159420289855,73.15595480696372,20.0
Gauthier,Nicaise,Male,BEL,1.0914,4.266666666666667,6.482496111111112,2.3666666666666667,5.34084,13.025831944444445,Black ,Gaustatoppen,2019,42.7536231884058,7.573896111111112,20.652173913043477,19.202898550724637,21.014492753623188,22.82608695652174,-22.10144927536232,-1.44927536231884,27.509405135088866,20.0
Jordan,Deyres,Male,FRA,0.8986080555555556,4.183333333333334,6.482231944444444,2.7333333333333334,6.686951944444444,14.18361611111111,Black ,Gaustatoppen,2019,6.159420289855073,7.380839999999999,15.942028985507244,39.492753623188406,20.652173913043477,74.27536231884058,9.782608695652172,23.550724637681164,70.1528923285509,15.0
Josh,Mcphie,Male,CAN,1.0330561111111112,5.45,6.482231944444444,3.6666666666666665,5.792496111111111,13.46750388888889,Black,Gaustatoppen,2022,8.755760368663594,7.515288055555555,18.89400921658986,25.34562211981567,25.34562211981567,51.1520737327189,10.138248847926267,6.451612903225808,50.98726455733471,15.0
Ivar,Strandenes,Male,NOR,1.0424880555555556,3.5166666666666666,6.481656111111111,4.116666666666666,5.461656111111111,13.1136,Black,Gaustatoppen,2017,13.537117903930133,7.524144166666666,15.72052401746725,18.777292576419214,18.777292576419214,31.4410480349345,2.183406113537117,3.0567685589519638,34.64987465253769,15.0
Ørjan,Svaland Aas,Male,NOR,1.504176111111111,2.966666666666667,6.481391944444444,1.6333333333333333,6.149711944444444,14.212488055555555,Black,Gaustatoppen,2018,87.85046728971963,7.985568055555555,41.58878504672897,42.05607476635514,33.177570093457945,61.6822429906542,-46.26168224299066,0.46728971962616583,59.71514526573102,40.0
Tabea,Ruegge,Female,SUI,1.0900080555555556,5.4,6.481103888888889,1.9166666666666667,5.648063888888888,13.341671944444444,Black,Gaustatoppen,2018,16.822429906542055,7.571111944444445,28.971962616822427,27.102803738317753,32.71028037383177,38.31775700934579,12.149532710280372,-1.869158878504674,40.349602180639,25.0
Tony,Sandvold,Male,Norway,1.39,0.08305555555555555,6.479722222222223,0.14027777777777778,6.7575,14.850555555555555,Black,Gaustatoppen,2010,58.986175115207374,7.869722222222222,16.589861751152075,51.1520737327189,12.442396313364055,94.47004608294931,-42.3963133640553,34.56221198156682,86.89115992136337,15.0
Per Kristian,Saastad,Male,Norway,2.0225,0.07083333333333333,6.478888888888889,0.03111111111111111,5.354444444444445,13.957777777777778,Black,Gaustatoppen,2008,77.91411042944786,8.50138888888889,32.515337423312886,22.085889570552148,18.404907975460123,20.245398773006134,-45.398773006134974,-10.429447852760738,25.370414007826728,30.0
Audun ,Borg,Male,Norway,1.2247222222222223,0.06027777777777778,6.478888888888889,0.03027777777777778,5.814166666666667,13.608333333333333,Black,Gaustatoppen,2009,40.99099099099099,7.703611111111112,6.306306306306306,12.612612612612612,5.8558558558558556,28.82882882882883,-34.68468468468468,6.306306306306306,32.484749187161995,5.0
Vegard,Christiansen,Male,NOR,1.0555438888888888,9.216666666666667,6.478343888888889,4.333333333333333,5.786951944444444,13.54749611111111,Black,Gaustatoppen,2017,13.973799126637553,7.533887777777778,16.157205240174672,25.327510917030565,18.340611353711793,47.59825327510917,2.183406113537119,9.170305676855893,48.04169737286595,15.0
Andreas,Martinussen,Male,NOR,1.4205599999999998,1.8166666666666667,6.4764,0.7,4.3713838888888885,12.318888055555556,Black,Gaustatoppen,2021,30.952380952380953,7.89696,11.904761904761903,10.714285714285714,11.904761904761903,9.523809523809524,-19.04761904761905,-1.1904761904761898,16.483875750058942,10.0
Ivar,Jørgensen,Male,Norway,1.4708333333333334,0.09305555555555556,6.473055555555556,0.024722222222222222,4.757777777777778,12.819444444444445,Black,Gaustatoppen,2011,40.0,7.943888888888889,8.372093023255815,6.976744186046512,7.906976744186046,4.651162790697675,-31.627906976744185,-1.395348837209303,12.4452056794227,5.0
Ole-Marius ,Mathiassen,Male,Norway,1.0869444444444445,0.08,6.471111111111111,0.05138888888888889,5.324722222222222,13.014722222222222,Black,Gaustatoppen,2012,15.25,7.558055555555556,16.75,18.5,22.25,25.75,1.5,1.75,29.93287655516801,15.0
Odd Arne,Engesæter,Male,Norway,2.316388888888889,0.10944444444444444,6.470555555555555,0.0325,4.806388888888889,13.735277777777778,Black,Gaustatoppen,2011,96.74418604651163,8.786944444444444,37.67441860465116,18.6046511627907,7.441860465116279,7.441860465116279,-59.06976744186047,-19.06976744186046,14.758262174423457,35.0
Guy,Pearl,Male,ISR,1.036103888888889,4.216666666666667,6.470280000000001,3.3333333333333335,5.290823888888889,12.92361611111111,Black ,Gaustatoppen,2019,25.0,7.506383888888889,18.84057971014493,18.115942028985508,20.28985507246377,21.014492753623188,-6.1594202898550705,-0.7246376811594217,26.007873895882458,15.0
Roger,Hæhre,Male,Norway ,0.7294444444444445,0.11611111111111111,6.468055555555556,0.08444444444444445,5.4375,12.835277777777778,Black,Gaustatoppen,2015,81.48148148148148,7.197500000000001,22.22222222222222,24.691358024691358,16.46090534979424,41.56378600823045,-59.25925925925926,2.469135802469136,43.04005787838677,20.0
Julien,Rizzotto,Male,FRA,1.3294561111111112,13.116666666666667,6.46584,7.15,5.4633361111111105,13.607231944444445,Black,Gaustatoppen,2022,44.23963133640553,7.795296111111111,26.26728110599078,28.110599078341014,24.88479262672811,36.86635944700461,-17.97235023041475,1.8433179723502349,39.146618213878455,25.0
Marcus,Larsson,Male,SWE,0.975,6.616666666666666,6.465288055555556,3.283333333333333,5.381111944444444,12.986663888888888,Black,Gaustatoppen,2017,5.240174672489083,7.4402880555555555,13.100436681222707,16.593886462882097,17.903930131004365,28.38427947598253,7.860262008733624,3.4934497816593897,32.11628657031342,10.0
Geir ,Alsaker,Male,Norway,1.5086111111111111,0.10805555555555556,6.464722222222222,0.09833333333333333,4.841388888888889,13.021666666666667,Black,Gaustatoppen,2012,88.75,7.973333333333333,34.5,19.0,22.0,10.25,-54.25,-15.5,17.08577527251797,30.0
Alfred,Johnsen,Male,Norway,1.396388888888889,0.07694444444444444,6.464166666666666,0.02638888888888889,5.1194444444444445,13.083333333333334,Black,Gaustatoppen,2011,29.767441860465116,7.860555555555555,7.441860465116279,10.232558139534884,6.976744186046512,17.674418604651162,-22.325581395348838,2.790697674418605,23.239469322759568,5.0
David,Jones,Male,GBR,1.2738961111111111,9.816666666666666,6.4638961111111115,7.383333333333334,5.511383888888889,13.544448055555556,Black,Gaustatoppen,2022,35.944700460829495,7.737792222222223,24.42396313364055,26.72811059907834,24.42396313364055,40.55299539170507,-11.520737327188943,2.30414746543779,42.20226888315749,20.0
Christoffer,Syse,Male,NOR,1.21416,4.266666666666667,6.462768055555555,5.566666666666666,6.533063888888889,14.374176111111112,Black,Gaustatoppen,2018,48.598130841121495,7.676928055555555,32.242990654205606,49.06542056074766,32.242990654205606,76.63551401869158,-16.35514018691589,16.822429906542055,72.1090928401899,30.0
Bjornar,Torsen,Male,NOR,1.1127838888888888,6.2,6.462768055555555,2.566666666666667,5.241936111111111,12.971951944444445,Black,Gaustatoppen,2022,13.36405529953917,7.575551944444444,20.737327188940093,19.35483870967742,23.963133640552993,26.72811059907834,7.373271889400922,-1.3824884792626726,30.743578873361106,20.0
Nicolas,Barthe,Male,France,0.9872222222222222,0.06027777777777778,6.4625,0.04722222222222222,4.9686111111111115,12.525,Black,Gaustatoppen,2014,6.882591093117409,7.449722222222222,6.477732793522267,6.882591093117409,9.31174089068826,13.765182186234817,-0.4048582995951415,0.4048582995951415,19.99931730951964,5.0
Sverre ,Simonsen,Male,Norway,1.3002777777777779,0.09333333333333334,6.461666666666667,0.035555555555555556,5.317222222222222,13.20888888888889,Black,Gaustatoppen,2012,53.5,7.7619444444444445,23.75,23.0,21.75,25.5,-29.75,-0.75,29.72566524415753,20.0
JACOB (JON),SCHOL,Male,Australia,1.0238888888888888,0.08194444444444444,6.460833333333333,0.06805555555555555,5.676666666666667,13.311388888888889,Black,Gaustatoppen,2006,17.05426356589147,7.4847222222222225,11.627906976744185,17.05426356589147,14.728682170542637,21.705426356589147,-5.426356589147286,5.426356589147286,26.580550926649554,10.0
Ivar,Jørgensen,Male,Norway,1.1875,0.05555555555555555,6.459444444444444,0.03,4.941666666666666,12.67388888888889,Black,Gaustatoppen,2014,37.24696356275304,7.646944444444444,9.31174089068826,9.7165991902834,8.906882591093117,12.550607287449392,-27.93522267206478,0.40485829959514064,18.992622681128623,5.0
Henrik ,Holum,Male,Norway,1.225,0.08777777777777777,6.4591666666666665,0.0775,5.621944444444445,13.472222222222221,Black,Gaustatoppen,2012,37.0,7.684166666666666,20.5,27.0,21.5,39.0,-16.5,6.5,40.91507603872369,20.0
Kristin ,Lie,Female,Norway,1.104456111111111,3.1333333333333333,6.458616111111112,2.466666666666667,4.864176111111111,12.521111944444444,Black,Gaustatoppen,2017,24.890829694323145,7.563072222222223,17.46724890829694,10.91703056768559,17.46724890829694,10.480349344978166,-7.4235807860262035,-6.550218340611352,17.2766992315713,15.0
Leonardo,Mello,Male,BRA,0.9116638888888888,3.9,6.4566719444444445,3.4166666666666665,6.881951944444444,14.373048055555556,Black,Gaustatoppen,2018,3.2710280373831773,7.368335833333333,22.429906542056074,48.598130841121495,31.775700934579437,89.7196261682243,19.158878504672895,26.16822429906542,82.95379696784143,20.0
Fredrik,Meyer-Lampe,Male,NOR,1.5280561111111113,7.716666666666667,6.453888055555556,5.15,4.94112,13.138056111111112,Black,Gaustatoppen,2018,90.18691588785047,7.981944166666667,41.1214953271028,24.299065420560748,31.308411214953267,16.822429906542055,-49.065420560747675,-16.82242990654205,22.533302542354352,40.0
Joachim,Reitan,Male,Norway,1.1916666666666667,0.08416666666666667,6.453333333333333,0.035833333333333335,4.788333333333333,12.553333333333333,Black,Gaustatoppen,2009,32.88288288288289,7.645,5.405405405405405,4.054054054054054,5.405405405405405,3.6036036036036037,-27.477477477477485,-1.3513513513513509,11.57694122934734,5.0
Nicklas ,Säfström,Male,Sweden,1.656111111111111,0.10222222222222223,6.453333333333333,0.049166666666666664,5.783333333333333,14.044166666666667,Black,Gaustatoppen,2008,42.331288343558285,8.109444444444444,17.177914110429448,24.539877300613497,17.791411042944784,33.12883435582822,-25.153374233128837,7.361963190184049,36.04878831756949,15.0
Kari,Flottorp Lingsom,Female,Norway,1.0183333333333333,0.04527777777777778,6.451388888888889,0.03777777777777778,4.529166666666667,12.414444444444445,Black,Gaustatoppen,2016,2.5974025974025974,7.469722222222223,9.956709956709958,9.956709956709958,19.047619047619047,7.792207792207792,7.35930735930736,0.0,15.048645890246064,5.0
Ann Åse,Stava,Female,NOR,1.4219519444444444,3.8666666666666667,6.447503888888889,3.066666666666667,5.79084,13.77638388888889,Black ,Gaustatoppen,2019,92.3913043478261,7.869455833333333,36.594202898550726,31.15942028985507,19.92753623188406,36.231884057971016,-55.79710144927537,-5.434782608695656,38.6207363052163,35.0
Morgan,Chaffin,Female,USA,0.891936111111111,2.783333333333333,6.446951944444444,3.75,5.940551944444445,13.389168055555555,Black ,Gaustatoppen,2019,5.072463768115942,7.338888055555555,14.492753623188406,27.536231884057973,19.565217391304348,42.391304347826086,9.420289855072465,13.043478260869566,43.72594251851809,10.0
Aarbakk ,Hallgeir,Male,Norway,1.2777777777777777,0.08944444444444444,6.4463888888888885,0.04888888888888889,4.8675,12.730833333333333,Black,Gaustatoppen,2012,47.5,7.724166666666666,22.0,15.5,21.25,11.25,-25.5,-6.5,17.914620516559907,20.0
Fredrik,Mandt,Male,Norway,1.8375,0.055,6.446111111111111,0.03027777777777778,4.879722222222222,13.248611111111112,Black,Gaustatoppen,2008,66.87116564417178,8.28361111111111,22.699386503067483,12.883435582822086,17.177914110429448,7.361963190184049,-44.171779141104295,-9.815950920245397,14.692039698083969,20.0
Gudmund ,Harlem,Male,Norway,1.3875,0.08583333333333333,6.445833333333334,0.023333333333333334,4.985277777777778,12.927777777777777,Black,Gaustatoppen,2011,25.581395348837212,7.833333333333334,6.511627906976744,7.906976744186046,6.511627906976744,13.023255813953488,-19.069767441860467,1.3953488372093021,19.384375164424974,5.0
Bjarne,Boge,Male,NOR,1.6352880555555556,8.566666666666666,6.445008055555555,6.466666666666667,5.731391944444444,14.062776111111111,Black,Gaustatoppen,2017,93.44978165938865,8.08029611111111,35.80786026200873,31.4410480349345,17.03056768558952,44.10480349344978,-57.64192139737992,-4.366812227074231,45.14616813603821,35.0
Thomas ,Bergsvik Thorn,Male,Norway,1.2686111111111111,0.09416666666666666,6.443888888888889,0.058611111111111114,6.585277777777778,14.45138888888889,Black,Gaustatoppen,2012,45.5,7.7125,21.5,48.75,21.0,83.25,-24.0,27.25,77.59147808757946,20.0
Jan Åge,Sakariassen,Male,Norway,1.5525,0.11083333333333334,6.443611111111111,0.08333333333333333,4.759722222222222,12.95,Black,Gaustatoppen,2011,50.697674418604656,7.996111111111111,10.69767441860465,8.372093023255815,6.046511627906977,5.5813953488372094,-40.00000000000001,-2.325581395348836,13.21622451108962,10.0
Christian,Houge-Thiis,Male,Norway,0.9288888888888889,0.04083333333333333,6.440555555555555,0.021666666666666667,4.802222222222222,12.234166666666667,Black,Gaustatoppen,2006,6.2015503875969,7.369444444444444,10.077519379844961,7.751937984496124,13.178294573643413,7.751937984496124,3.875968992248062,-2.325581395348838,15.015268451645763,10.0
Bjørn Tore,Lunde,Male,Norway,1.2441666666666666,0.07416666666666667,6.440555555555555,0.059166666666666666,5.943333333333333,13.761388888888888,Black,Gaustatoppen,2006,44.18604651162791,7.684722222222222,17.829457364341085,23.25581395348837,13.178294573643413,34.10852713178294,-26.356589147286822,5.426356589147286,36.86080201554181,15.0
Benjamin,Sult,Male,GER,1.0133280555555557,8.366666666666667,6.4402800000000004,3.8833333333333333,5.788608055555556,13.446671944444445,Black,Gaustatoppen,2017,11.353711790393014,7.453608055555556,13.973799126637553,23.580786026200872,16.593886462882097,48.03493449781659,2.6200873362445396,9.606986899563319,48.40363852746941,10.0
Eivind ,Fjerdingstad Oftedal,Male,Norway,1.293611111111111,0.09416666666666666,6.44,0.05305555555555556,5.908888888888889,13.790277777777778,Black,Gaustatoppen,2012,51.24999999999999,7.733611111111111,23.0,34.0,20.75,55.25,-28.249999999999993,11.0,54.38381125440519,20.0
Pål,Kamfjord,Male,NOR,1.1369519444444445,3.3666666666666667,6.4399919444444444,1.1666666666666667,6.7405438888888884,14.39388,Black,Gaustatoppen,2018,27.102803738317753,7.576943888888889,29.439252336448597,50.467289719626166,30.8411214953271,83.64485981308411,2.3364485981308434,21.02803738317757,77.9187557657175,25.0
Morgan,Hovden,Male,NOR,0.98916,3.8,6.439176111111111,2.966666666666667,5.218608055555556,12.760008055555556,Black,Gaustatoppen,2018,5.14018691588785,7.428336111111111,25.70093457943925,21.49532710280374,30.373831775700932,24.766355140186917,20.5607476635514,-4.20560747663551,29.11758719128564,25.0
Matias,Corona,Male,NOR,1.021943888888889,2.533333333333333,6.438048055555556,1.35,6.01944,13.545,Black,Gaustatoppen,2018,7.476635514018691,7.459991944444445,26.168224299065418,32.242990654205606,29.906542056074763,55.60747663551402,18.691588785046726,6.074766355140188,54.6801040636071,25.0
Ole Peder,Moe,Male,NOR,1.0152719444444445,2.7666666666666666,6.437783888888889,1.05,5.863608055555556,13.38110388888889,Black ,Gaustatoppen,2019,21.014492753623188,7.453055833333334,17.391304347826086,27.173913043478258,19.202898550724637,39.85507246376812,-3.6231884057971016,9.782608695652172,41.62379878362912,15.0
Lars,Bråten,Male,Norway,1.1002777777777777,0.05444444444444444,6.437222222222222,0.03027777777777778,5.681388888888889,13.303611111111111,Black,Gaustatoppen,2009,16.216216216216218,7.5375,4.954954954954955,8.558558558558559,4.954954954954955,24.324324324324326,-11.261261261261263,3.603603603603604,28.751212051837953,0.0
Øyvind,evensen,Male,Norway,1.2394444444444443,0.03611111111111111,6.435833333333333,0.042777777777777776,4.631944444444445,12.385555555555555,Black,Gaustatoppen,2014,50.607287449392715,7.675277777777778,10.526315789473683,6.0728744939271255,8.502024291497975,7.28744939271255,-40.08097165991903,-4.453441295546558,14.630279291434212,10.0
Alexander,Waldejer,Male,Norway,1.0533333333333332,0.03861111111111111,6.434722222222222,0.049444444444444444,4.858611111111111,12.434166666666666,Black,Gaustatoppen,2016,3.0303030303030303,7.488055555555555,10.822510822510822,10.822510822510822,18.614718614718615,14.71861471861472,7.792207792207791,0.0,20.789565329497584,10.0
Morten,Dahl,Male,NOR,1.2005519444444446,3.8,6.433608055555556,2.3,5.137776111111111,12.874176111111112,Black ,Gaustatoppen,2019,69.56521739130434,7.6341600000000005,23.91304347826087,17.02898550724638,18.84057971014493,16.666666666666664,-45.65217391304347,-6.884057971014492,22.40419892178707,20.0
